business_id,cuisine
i41M_To0DAxuzZIGvU1wyg,American (Traditional)
i41M_To0DAxuzZIGvU1wyg,Mexican
EURL0YpVvUoRoXx6eop4QA,Burgers
EURL0YpVvUoRoXx6eop4QA,Pizza
EURL0YpVvUoRoXx6eop4QA,Sandwiches
qsmCTI0O_Nydfjk7PZYBCw,Indian
23g7ZqhFgmvJzYcYX27ZGA,Sandwiches
CBkGxR3tZjR91bmI0gUuBQ,Chinese
DSmf2pEVsFck1Hc0JBx0Vw,American (Traditional)
-xUkX5hO7MrMj9OwqMQ35A,Italian
-xUkX5hO7MrMj9OwqMQ35A,Pizza
P81VJGvr3WEsgQHY2z2CuA,Italian
P81VJGvr3WEsgQHY2z2CuA,Pizza
BgrYM_W9X_5_fp7ek8zzwQ,Mexican
OIPE8yU_DRt6ZN59CcMBFA,Barbeque
-CAxtEWbiPIJlpbWq4qz2A,Pizza
M2JvjVYkIJMIuvTiO8La9g,Buffets
87c_9LY4OqjtlJ9zsd5Oow,American (Traditional)
87c_9LY4OqjtlJ9zsd5Oow,Cafes
iNmkxoGYPGfTIflQb1SvPw,Pizza
vN_Dpq_67Um_AA1agBDs3w,American (Traditional)
NBuRmwDNdYoFq5CP-jlyzQ,Gastropubs
NBuRmwDNdYoFq5CP-jlyzQ,Scandinavian
NBuRmwDNdYoFq5CP-jlyzQ,Breakfast & Brunch
zFJlGyf9maOrBIgttEFp2w,Seafood
tomw3dn386aTe6RGOxn5BQ,Sandwiches
djZW3h3YSVkOoidnKnFb-A,Latin American
AyqkzaNU3w1XCOtm8mx7rQ,German
unUnBwaCwXWco2fCynC4pg,Burgers
unUnBwaCwXWco2fCynC4pg,Fast Food
-luJmoJUWtS4iQh7Bbbblw,Delis
-luJmoJUWtS4iQh7Bbbblw,Sandwiches
oGLGmDK56HDJJ3-yvTruEA,Steakhouses
T_CUh42Rb1IIvTvIViDyLQ,Mexican
T_CUh42Rb1IIvTvIViDyLQ,Tex-Mex
oIwKhqTtHRebTW9jPiBTrw,Fast Food
oIwKhqTtHRebTW9jPiBTrw,Mexican
oIwKhqTtHRebTW9jPiBTrw,Tex-Mex
NdQMBelvH0TTe1pIrnFYmA,Chinese
po3QfLD7vINIFtyYTgkEMQ,Vietnamese
YlhtQR8QxTip2iBFHyiVOQ,Breakfast & Brunch
KIgzEq8CrCLQV7k6Op5NIQ,Breakfast & Brunch
KIgzEq8CrCLQV7k6Op5NIQ,American (Traditional)
K0NIteVG3wWEaiyOg3q5fg,Sandwiches
YmzCjAQV8XuElZQcmsjenw,American (Traditional)
MgMh64Y-gfu7pnak0oqF7g,Chinese
Tkj0OoSsnwLBwnvJz9AAtw,Mexican
5m9Kbj9jsBus6chIdt-52w,Greek
5m9Kbj9jsBus6chIdt-52w,Seafood
HCeD-aoX2Vt28oxTdQ6IEg,Indian
knLSows1coxal0jKtFGl8Q,Diners
FMzJJjpd4Pd311StIKkVKA,Delis
Q0tWheeEldwr0OKHTHB79g,Cafes
Q0tWheeEldwr0OKHTHB79g,American (New)
5XU8ys_TsulI-FJ5nzuNvg,Breakfast & Brunch
5XU8ys_TsulI-FJ5nzuNvg,Sandwiches
immAndhZ-o1qrlFrIw8YjQ,American (Traditional)
w8b3N7iZAtJPYTW_l-MYtQ,Chinese
IuYs9ys6bwhK-s2_sUKsbQ,Pizza
2JoFCMaPY81rHG_FDxrUzw,Italian
2m6Q9jhmvtcA4KNnNjO4oA,Italian
K2XRxr7Cvnsz5AoNgrWPLQ,Fast Food
k6PuJ964NF2NEoXoOg0ijA,American (Traditional)
KqCvXI-hvw6x-PSTBxB1ug,Seafood
hxw-JWXKkYOSjZP0iZlj7g,Burgers
hxw-JWXKkYOSjZP0iZlj7g,American (Traditional)
hxw-JWXKkYOSjZP0iZlj7g,Sandwiches
wZzUPdHpG2PM09evT72RMw,Chinese
WGcY8_1NjbEdg57qgB8BEA,American (Traditional)
K10SpnV1o3bJNGBOesHtXg,Chinese
esapuP4e4A8FDlBhCE8S-w,Fast Food
esapuP4e4A8FDlBhCE8S-w,Sandwiches
KcdZ5y6a88nH846sNLeVWA,Seafood
hOf5nmeNTOkQ_Oe2gQoEkA,Tex-Mex
nIX7WiUPekK5YpiRQorxlQ,Breakfast & Brunch
xDhGewAN-AaycOzK0H5GQA,Burgers
xDhGewAN-AaycOzK0H5GQA,Fast Food
H75yc2Vp7d8wuAe339DpOA,Tapas Bars
H75yc2Vp7d8wuAe339DpOA,Sushi Bars
H75yc2Vp7d8wuAe339DpOA,Latin American
kgqurNLSpCmHqpprJOk-Tw,American (New)
kgqurNLSpCmHqpprJOk-Tw,Cafes
oHoY4vX_wqnXHGLDhviveA,Cafes
N8uXuqa_Pee3PuUD_oU8EQ,Burgers
RBoU_WZIPnZBNlbb2DHzHA,American (Traditional)
RBoU_WZIPnZBNlbb2DHzHA,Diners
zrYGuOyAgBO-oK6t9GPLuQ,Fish & Chips
a8_lHwlsqvsEub43vgYqrw,Seafood
a8_lHwlsqvsEub43vgYqrw,American (Traditional)
5L6s7SqqmsQMi_5vgYDv4A,Fast Food
5L6s7SqqmsQMi_5vgYDv4A,Chicken Wings
_k2nOJvhfNKUFa2i-DnlQQ,Seafood
_k2nOJvhfNKUFa2i-DnlQQ,Steakhouses
_k2nOJvhfNKUFa2i-DnlQQ,American (Traditional)
Ei1iQVVjhS3REUbmjUg5Fg,Latin American
xsSnuGCCJD4OgWnOZ0zB4A,American (Traditional)
xsSnuGCCJD4OgWnOZ0zB4A,Barbeque
CwWLLNmlH6NarP2gsGQTSA,Sushi Bars
CwWLLNmlH6NarP2gsGQTSA,Japanese
y_tiOBglwo64dN_J6h6rtQ,Fast Food
pxcERfGuSKD9KHYlfmc1HA,Vegetarian
pxcERfGuSKD9KHYlfmc1HA,Delis
OrF48GFHheuCie9cMYkldA,Mexican
9Kdb70PhV6O89cdfqYZJpQ,Pizza
FdFyXE6qgDSNGyfVzTsJmA,Sandwiches
xj8qUeH_SEUgieSTSwXMvA,Fast Food
px45x27eir8RyN6YjX-VWQ,American (Traditional)
zLkok9inSL4lzVoSzfpxAA,Pizza
uK02Gc9r2lqgbLoG3aznTg,American (Traditional)
o2vKya6WSNcMNTxAcJsF1g,Seafood
o2vKya6WSNcMNTxAcJsF1g,Mexican
15srJBiBZBt0iKsWSABwRg,Sushi Bars
15srJBiBZBt0iKsWSABwRg,Japanese
1ulwCamdqoX-SdMTcOhHDw,American (Traditional)
1ulwCamdqoX-SdMTcOhHDw,Cafes
5_tsOGJQDDl9iKOr8K79Rw,Burgers
xh6kuilw1HNwSPlvrXCORw,Tex-Mex
sOliNuSVFm8rzB8XNWSVZg,Indian
CNaWMRD7iDM7p6pIxm1SAQ,Breakfast & Brunch
CNaWMRD7iDM7p6pIxm1SAQ,American (Traditional)
Z5v1F-tAV897ZmM32N0wfQ,Indian
Z5v1F-tAV897ZmM32N0wfQ,Buffets
kIFYMeaYAQ44wQVQSO2qqA,Asian Fusion
kIFYMeaYAQ44wQVQSO2qqA,Chinese
UK51LgJRJ8_LUQQPZ5zfxw,American (New)
UK51LgJRJ8_LUQQPZ5zfxw,Mexican
n3nOq4DudeEVhfaP5rdgDQ,Hot Dogs
GFcKf648xaDTdJcymIm2rQ,Thai
GFcKf648xaDTdJcymIm2rQ,Japanese
mDXOGmlJlUe-AY6TmInUDA,Pizza
d6CUe9LjkFFqYtt7WuW5Lg,Mexican
uBXSxanoPdT_Jc_x0_7ggg,American (New)
GV1P1x9eRb4iZHCxj5_IjA,Cuban
GV1P1x9eRb4iZHCxj5_IjA,Cafes
K5BQkDJE9TGkyRfJeTwmDQ,Live/Raw Food
K5BQkDJE9TGkyRfJeTwmDQ,Vegetarian
fGTrdnKyM_wdT6niaxzU3Q,American (New)
jplGMzlErHf985akNin92g,Italian
59UeMwoDGFyk2zW-qInNjw,Breakfast & Brunch
59UeMwoDGFyk2zW-qInNjw,American (Traditional)
mnPRnWnNLM5cdjGEteWy7w,Tapas Bars
dNkrV-sMBhut-Vz0g3dk1Q,Sandwiches
9r4gq8LVewal0uTnLiS1zQ,Mexican
8x__4Jd-JMoWUYCkv6IJwA,Seafood
8x__4Jd-JMoWUYCkv6IJwA,Italian
DoDRDIA9FvRJ9Ujj1NpOwA,Fast Food
g-eZgnBDvSDguF8cUxKCkA,American (Traditional)
JQe0zkldovoBtBG6WoxRdA,American (Traditional)
RBLNreE9s8sjT1bOVsDsPA,American (New)
vfv0rermjJJkWD50Plo5ig,Fast Food
PS2vBk61vgCUcrNCU9vTdw,Sandwiches
PS2vBk61vgCUcrNCU9vTdw,Italian
NJcLaATrb0Y6Cq3sDHhASw,Mexican
EBwv1DBGKsfdNZEYL70Dqw,American (New)
kdwGeJlYwmqt9X49IG49mQ,Italian
EpnLqyTKwo8Tn8j_w2ZVkg,Soul Food
EpnLqyTKwo8Tn8j_w2ZVkg,Fast Food
EpnLqyTKwo8Tn8j_w2ZVkg,Gluten-Free
3FhHnU7Mq8KcyWiWKH0RzA,Italian
3FhHnU7Mq8KcyWiWKH0RzA,Pizza
3FhHnU7Mq8KcyWiWKH0RzA,Sandwiches
U8nE4ErYw-AC26NbGJEAZg,Fast Food
TCIVUf1frqLehZbaUnuQzQ,Mexican
zAoFrUwRVdSrvYWNB5e5Jw,Mexican
0wP1vwgpnRo45coN4G7XZA,Fast Food
Oqb-MBYAmYUJLKwbwpQUEQ,Seafood
Oqb-MBYAmYUJLKwbwpQUEQ,Fish & Chips
Oqb-MBYAmYUJLKwbwpQUEQ,Gluten-Free
GIOrbXyNmF332SWArLURNA,Asian Fusion
-JpZiiGPKOuCEiODGNyovw,Burgers
-JpZiiGPKOuCEiODGNyovw,Fast Food
tteHjtbjQfWnJgFe4jPoMA,American (New)
tteHjtbjQfWnJgFe4jPoMA,Gluten-Free
YnAYdlHFr4y34-UMEpLY1A,Vegetarian
YnAYdlHFr4y34-UMEpLY1A,Food Stands
YnAYdlHFr4y34-UMEpLY1A,Vegan
j61tzz0XkdFV8YUBZNNzhw,Mexican
9qi6ZfYzjGuwEzQ_FtBBgw,Afghan
NQrkH6JdXrio2agFr1wIAw,Sushi Bars
NQrkH6JdXrio2agFr1wIAw,Japanese
3AMFoTdFm7j2bocSpm7Xxw,Tapas Bars
3AMFoTdFm7j2bocSpm7Xxw,Spanish
Gj33U7MhMSw5wtr9Hh6GEw,Fast Food
Gj33U7MhMSw5wtr9Hh6GEw,Southern
Gom7d1p-nroWxCMk65-4UQ,Italian
Gom7d1p-nroWxCMk65-4UQ,Pizza
SAS7V55TcgZSTJ21ZnXqmQ,American (Traditional)
5a0mAU5sGrR174mEghnOCw,American (Traditional)
bEMdx_iyIDPMGi8huL48-Q,Greek
bEMdx_iyIDPMGi8huL48-Q,Tapas Bars
gOvePNZVP2jU9vnj6gmYqA,Burgers
gOvePNZVP2jU9vnj6gmYqA,Fast Food
U8zkvDThX0hhkPxe2-y0fw,Turkish
z6l2Ap_Fyyb8u1dQ3VI9Gw,American (Traditional)
Pzj5ow6I8eQI2iGnFziGLw,Japanese
Pzj5ow6I8eQI2iGnFziGLw,Barbeque
WyJRPTn2FCFdj2cYT9pqyw,Greek
79ZIZgFiQATOfdsFq2dcOw,Mexican
1eTtHfanVJKovviZgCumyA,Latin American
i7ZlevDwvfzGcwe4n159vA,Greek
i7ZlevDwvfzGcwe4n159vA,Italian
i7ZlevDwvfzGcwe4n159vA,Pizza
CckmnbRINaLB4Aaq1dAFCQ,Greek
OsCUe1MEaHl4mB4O55WwOw,Middle Eastern
w3WH124kxt30NkZ6WivrwA,Spanish
w3WH124kxt30NkZ6WivrwA,Fast Food
w3WH124kxt30NkZ6WivrwA,Mexican
G--jKQu95BxPI5r3aTiYhg,Mexican
XQokPEF3UJU2CIWj8rnv3g,Burgers
XQokPEF3UJU2CIWj8rnv3g,Fast Food
Tax-j94zbTqxpLtJFG9tgg,Fast Food
0ik871AZ59p77xpkA0RwSA,Fast Food
X-dpycbo5fy8AyoHCUCryA,Burgers
X-dpycbo5fy8AyoHCUCryA,Fast Food
0jq5ZFLRqAAujEuymdPu4g,Asian Fusion
0jq5ZFLRqAAujEuymdPu4g,Sushi Bars
0jq5ZFLRqAAujEuymdPu4g,Japanese
EtWH--gCfZ7wn9DT1gCafQ,Hot Dogs
dipVtFpLax3vV2wkzrTy8A,Greek
X6LAbArQuaaxsQgakPsWSg,French
HS_MLHSdqIsZnzdzv-XmFg,Burgers
HS_MLHSdqIsZnzdzv-XmFg,Fast Food
pxi-I0OBnZOUZSS2ZVwrRQ,Soul Food
pxi-I0OBnZOUZSS2ZVwrRQ,Southern
h3Gs2V8bBGNC2TLr3Ng23A,Food Stands
M8a29Glk1aG3iYPKpckaIA,Diners
lYNVfn3o7tTqSAPTaBLAWA,Fast Food
lYNVfn3o7tTqSAPTaBLAWA,Sandwiches
uA6if4ntn8rAR0COmrC4JQ,Brasseries
uA6if4ntn8rAR0COmrC4JQ,Tapas/Small Plates
Uz48sikLYhYXxFzhNte9ng,Brasseries
WNGyIejOcpJpNgxqWPDwHA,Pizza
PquWeh1M1_y2D6C5kYOevA,Fast Food
PquWeh1M1_y2D6C5kYOevA,Mexican
6YviEaoGQG3Kd-BbMn5iow,Sandwiches
uYaWjiNjQKHpLK8wRlE7Xg,Soul Food
dq3vHsNbaB2V156y-zzSYg,Steakhouses
U605aUo9MJn5vgLfP3yYKg,Burgers
tqq9C3C0eTmfvknALy-0Hg,American (Traditional)
kSHZ5q1pBy9VpH7VvVrG8A,Arabian
kSHZ5q1pBy9VpH7VvVrG8A,Cuban
kSHZ5q1pBy9VpH7VvVrG8A,Latin American
6KWa45IN5hFWv617efvBBA,Asian Fusion
6KWa45IN5hFWv617efvBBA,Sushi Bars
YwPcS7r6SQRbvAxHRA56Gg,Mexican
Iu0ElolxFlhCKimijFTPNw,Mexican
takv9AY8InjnJR_vqryHGg,Sandwiches
_0ZajBG5CSBSyxeeZV276g,Delis
NjI3elI6tZV_aIRxbDFw1g,Pizza
NjI3elI6tZV_aIRxbDFw1g,Italian
va8gX25HcEcnHnLgy1j_tA,Breakfast & Brunch
va8gX25HcEcnHnLgy1j_tA,Southern
3VsQbKCmMu8SefvBXwfzSw,Sushi Bars
3VsQbKCmMu8SefvBXwfzSw,Japanese
18oecrR4bf-ctLvVGEaSLg,Burgers
18oecrR4bf-ctLvVGEaSLg,Fast Food
eSKM83PlRBUAZ0fsYvYuLg,Pizza
ea1oDRrNCpEFGeAPmwgbiw,British
mzQp4bnowm0ELC7aJOqpLQ,Korean
mzQp4bnowm0ELC7aJOqpLQ,Japanese
mzQp4bnowm0ELC7aJOqpLQ,Chinese
49150bdhn4UlD0bygx0pAg,Mexican
-g5leVOzKA33Ruabe2Zo9w,Barbeque
ctbzSbfDymOVGObyDJK1qw,Mexican
uLJirdITHvQLKWIW6kKoWw,Burgers
ey9Aqf4c7_6UHJdhdKJ_3Q,Pizza
ukQM_fKwj9go1fxFODynAQ,Pizza
xdsa_jxitBs2akh_6BYP2A,Burgers
xdsa_jxitBs2akh_6BYP2A,Fast Food
_FXql6eVhbM923RdCi94SA,Seafood
_FXql6eVhbM923RdCi94SA,Caribbean
_FXql6eVhbM923RdCi94SA,Hawaiian
0AZiq_OMKs3I9lTmwd5PSg,Italian
W_STH29iZVm2FvYZwjPt0A,Fast Food
GPAXhDmvWwp2g7fOutoDQQ,Sandwiches
lmY05KHoqyFZjGsuHYx-HQ,Tapas/Small Plates
lmY05KHoqyFZjGsuHYx-HQ,Italian
jJiN_GXWFcYhQIsK9gTO6Q,Burgers
_FgyuDnyDCXmWBy03Tq8TQ,American (Traditional)
0gsYv0BRBxd5wDYDsB9wDw,Fast Food
iyXUKMgf5-ph-xf5zQTflA,American (Traditional)
64HmJyT8J5KGpT8tBhh3jQ,Soup
64HmJyT8J5KGpT8tBhh3jQ,Pizza
64HmJyT8J5KGpT8tBhh3jQ,Sandwiches
qgVp-2nMz_3LwQvJRyOnng,Sandwiches
Jlih7uC9Bmq8vvtcypSq1A,Asian Fusion
Jlih7uC9Bmq8vvtcypSq1A,Buffets
K8uEjjG15w9k_ZxpQrr4WQ,Mexican
l-Xv5Kmg2gilJI3-DGVCqw,Vegetarian
l-Xv5Kmg2gilJI3-DGVCqw,American (New)
l-Xv5Kmg2gilJI3-DGVCqw,Mediterranean
Z8COB4whbjphUrWNRXtZ_A,Mexican
Fq1mqtxs32EkSRx8RZ7dSg,American (Traditional)
Fq1mqtxs32EkSRx8RZ7dSg,Breakfast & Brunch
xiA7_Y02ygsd2TmhEJXsqQ,Korean
Cz0McL5lUaihqOIw0_Yo7w,Breakfast & Brunch
-_MW8aOOA_bJAA2kOv8X2g,Sandwiches
BIprAvpTBXFlRmnTVbrGyg,American (Traditional)
QsVvg5etH0uGjF6lyHbgtg,Soup
F3wzildlt2jM4OAQ2Z0ZJw,Pizza
aOxyvODx3QeaE-jpw92hzw,Buffets
aOxyvODx3QeaE-jpw92hzw,Chinese
3OauvrqUU8nDLWcW6q9hGQ,Vietnamese
Iv68yYa5xgDD_8Jl2uJbLA,Seafood
Iv68yYa5xgDD_8Jl2uJbLA,Steakhouses
sa4Q_SEicWcC5Xd4di5lPQ,Cuban
J9h8qhMy0Pmq6gMnVXMQpA,Breakfast & Brunch
0xWF7PpTNl-awqg2YGxxFQ,Breakfast & Brunch
0xWF7PpTNl-awqg2YGxxFQ,American (Traditional)
32TNAtF2XVRYr1W_0deWMw,Mexican
aH-nESmW4XmmIdcAe7R-pA,Sandwiches
xzBR6vH_zx1HamX1cFFu-g,Burgers
xzBR6vH_zx1HamX1cFFu-g,Fast Food
UY0bwSVLcBcMTCYbUycdMw,Sushi Bars
2qqzGBLM9VFwjIuiEKHspg,Seafood
2qqzGBLM9VFwjIuiEKHspg,Sushi Bars
FJidk-NP4mxLJJPGaHUVJQ,Tapas Bars
qURn2iGFc9lxHQO54mpfcA,French
TBCQ8RimkoPynUoMFmxpLg,American (Traditional)
TBCQ8RimkoPynUoMFmxpLg,Chicken Wings
a0eg1AZESJbsUL6I3h_VsA,Delis
IDzoyWfSInajUDnsN3wW6g,American (Traditional)
MIgONuEZlXLyQ1xwKAwX0A,Chinese
hxkCasKFYQfujV3yPoxEFg,Portuguese
mCkBmMzzebIqJgEFQnYbkQ,Asian Fusion
mCkBmMzzebIqJgEFQnYbkQ,Barbeque
3SrWEUCWNy4lDq7ElWmtwA,Mediterranean
GTkPFdALFXTmEJc4FeQhfA,Barbeque
xjhTIReOwG4PtdR4hQexcg,Chinese
5j42VVdxGvMutcS44ZlWaw,Mexican
5j42VVdxGvMutcS44ZlWaw,Food Stands
LSElCCmJQNJDpIEf77NVpA,Burgers
LSElCCmJQNJDpIEf77NVpA,Fast Food
IQnq2pP-beGuCQcoAu3Z6g,Pizza
S0EZSHGPt1gd7FzFC_donA,Chinese
CKf3mf7fl5sZO9xviHU7lQ,Burgers
CKf3mf7fl5sZO9xviHU7lQ,Gastropubs
pQHvInuWo1L6rFG4dAGkcw,Italian
D0wUhWXVfi3RWhnl_s4vYQ,Burgers
D0wUhWXVfi3RWhnl_s4vYQ,Fast Food
g2On1JEPKrLm13Cwcr5MjA,American (New)
g2On1JEPKrLm13Cwcr5MjA,Cafes
RhjCS-1sX3TaxxL8VP3lWA,Sandwiches
ziaSXim-Om_a62V7X0GSpQ,American (Traditional)
7LAtL5exU4nrC-5W6HT4cQ,Middle Eastern
7LAtL5exU4nrC-5W6HT4cQ,Turkish
7LAtL5exU4nrC-5W6HT4cQ,Mediterranean
VD7schMLQg85O4M8Gxr28g,Korean
wxQamxLLHo_2d5Kgs70kOw,Mexican
OaTFqMIAHUhJckgvbP9IXA,American (Traditional)
OaTFqMIAHUhJckgvbP9IXA,Diners
9_FIneSa_gZp56_RO1Zhkw,Sandwiches
AYeeWujHF-va8vJME8Qxgg,Southern
AYeeWujHF-va8vJME8Qxgg,Greek
AYeeWujHF-va8vJME8Qxgg,Mediterranean
9b7MUe2D37ZSJ6RegW-SWA,Burgers
9b7MUe2D37ZSJ6RegW-SWA,Fast Food
eqdEOyNbEvl-Gne_w3_0jw,American (Traditional)
BtWrVv_GxLQGFJLt97_Bdw,Italian
BtWrVv_GxLQGFJLt97_Bdw,Mediterranean
lvXTTRMIlSCZ8uOgRg6s9g,Cajun/Creole
v-6-IYvX9BjdnA58qqrNPQ,Indian
mms3-uX7mK42Hj8fJqsPfw,Mexican
fDSr3A-e4ED-4i3cwykExg,Italian
fDSr3A-e4ED-4i3cwykExg,Pizza
nucUevm90ef7-UP72cHHlg,American (Traditional)
nA4oBEtQ9e85aBnfzB63wA,Italian
YGozXJnLSK4D8mDtbq2qyw,Barbeque
SAU9NDWNuR0Jvgx38T8wsA,Cafes
Tk4BA8X5kkXxAFTs9piHMA,American (Traditional)
Tk4BA8X5kkXxAFTs9piHMA,American (New)
Tk4BA8X5kkXxAFTs9piHMA,Sandwiches
ZN7PGgTTJGppVjI26H5_rA,Chinese
u9HjSlbVxJ-X0kF-eg2kMQ,Mexican
Oy3eMx32IpXVR7xy_d4peQ,Buffets
QD8wcMoJ7YPBCA5uKA27zg,Mediterranean
3rFTT43tQg992no381rVvQ,Sandwiches
66F5Blx2YV91Kv945x9vvw,Burgers
66F5Blx2YV91Kv945x9vvw,Fast Food
KcSJUq1kwO8awZRMS6Q49g,Fast Food
KcSJUq1kwO8awZRMS6Q49g,Hot Dogs
ylYhDUedhhG4WlcjvFq4Cw,Cafes
Sz46GVteyTbGQhA76HmleQ,Breakfast & Brunch
Sz46GVteyTbGQhA76HmleQ,American (Traditional)
WSVTLvvvj5EDpY6OPhpdbg,Indian
xheJf3qJLLf4-Ck8ay3GFg,Mexican
DaJhE1XmrLE88LbU1m6ZcQ,Barbeque
2sn5BECdlYxqQlw1VODDoA,Chinese
zXg2O_QnpHQVD7e1azAu_w,Mexican
qVoWe3nVVkg5KSOmQpntIw,Italian
qVoWe3nVVkg5KSOmQpntIw,Pizza
EpaXijMLlEXvQfM9gXDYiA,American (New)
PGKwfZWAIf8WjGV6O1Homg,Italian
bZiKrJSmW1--q4VB7aA97Q,Mexican
Lp-A-JNRUUH72uou5-pMtQ,Cajun/Creole
84P81rt77GXdsRI7MpIlLw,American (Traditional)
wvtxH9MMblbyab_f0-c4nQ,Buffets
lhSjLswRD8jh6SNGc2DCSA,American (Traditional)
lhSjLswRD8jh6SNGc2DCSA,Tex-Mex
Hxw3hG8Efg6WXSa5oRJhrA,Chinese
KkdkWeTMN8q-xpWD0ckx1Q,Buffets
KkdkWeTMN8q-xpWD0ckx1Q,Chinese
xoYY0F5hrs00h285tWmZZA,Pizza
xoYY0F5hrs00h285tWmZZA,Sandwiches
m6JwiGrKrs0XCmH9ij3fmA,American (Traditional)
m6JwiGrKrs0XCmH9ij3fmA,American (New)
E4b5OC_6mZ0V7B6Nyjncsg,Asian Fusion
1xu5wFd0TeBg6xNBiRtknw,Italian
QKZfKyU8ZGy2UMfV7pnXtg,Mexican
962X1LkIYgJkov8NIuGmfA,Italian
962X1LkIYgJkov8NIuGmfA,Pizza
wXi3tA0rkTJTqdJ31PUv8g,Japanese
XfFdm2wlaO3IDh-i1O-DTQ,American (Traditional)
XfFdm2wlaO3IDh-i1O-DTQ,Mexican
1nsxori657cAx2hiyYb4rA,Mexican
ySOaDRUXr8ilrWAdjuKAyw,American (New)
CPC9LXgq7G_H_hCCfKoodg,Mexican
Bc4m5IciNPj4fB1R6n0KqA,Pizza
GIDtcHNakxfPQXgVMQ1c4Q,French
sUydeg5qDuN_CSy6EFVaWQ,American (Traditional)
sUydeg5qDuN_CSy6EFVaWQ,Southern
sUydeg5qDuN_CSy6EFVaWQ,French
_vuqFcv8et3oK52SF2rcFg,Italian
z1cJDEvUDMrP-1GGkYErsQ,Brasseries
EpascFEAih49O5Un4f2AFw,Italian
SMMIxpqCQAFVj_S2tsPn6A,Seafood
y-mae7E1GabtYgVwhiWnXQ,Pizza
UE4h9OXNzNInmxseAkUihw,Thai
_B5RZxl6S3nLVV3j0UoQew,Italian
kjNQIbcVxCcZJFpTUYvE9w,Breakfast & Brunch
nQGVOC3Cqaf_0uus4NG58A,Pizza
3XRjQn9R-F7YJ-ZEuScIUg,American (Traditional)
D95Y91ldqlrwhjZxHUf3SA,Soul Food
D95Y91ldqlrwhjZxHUf3SA,American (Traditional)
D95Y91ldqlrwhjZxHUf3SA,Barbeque
szC_5NV4fYgigsztSM79Og,Fast Food
szC_5NV4fYgigsztSM79Og,Sandwiches
XaXoAiKm4IbkMmuaLq6NNg,Mexican
AU7U1L7O6JwVqYz6MGoNMg,Chinese
eYg3dbpJMF7RMfOewaEwFQ,Chicken Wings
eYg3dbpJMF7RMfOewaEwFQ,Pizza
eYg3dbpJMF7RMfOewaEwFQ,Italian
EtrV3cQqSt8BvUqYpB_d4g,Fast Food
EtrV3cQqSt8BvUqYpB_d4g,Mexican
EtrV3cQqSt8BvUqYpB_d4g,Tex-Mex
SPDZwe31_-A9rsiwq5WAUQ,Sandwiches
SPDZwe31_-A9rsiwq5WAUQ,Pizza
SPDZwe31_-A9rsiwq5WAUQ,Chicken Wings
6Uo2X3Sq2yRIznyMHIrZtw,American (Traditional)
6Uo2X3Sq2yRIznyMHIrZtw,French
LfK0qOGUceSWoEJBfDtpUA,Fast Food
ztbfJ6kQ4O_hZqhDHAhVPw,Diners
XvbnpEeyA0_jnlQhtbKRfw,Chinese
g9sBcVyH1MXLiTPDo06Wig,Italian
MzbPhJboUwkdthdwkpqmiw,American (New)
Z2H8MyZHQGxcxjLLrJoZFA,Sandwiches
I-XVVPbtZs_Z-7b_-75UYw,Breakfast & Brunch
Rc1TRwqxKYq0lnFdUDclMQ,Barbeque
Q5Ndbf-kGsUMAQrG8aoDkw,Steakhouses
Q5Ndbf-kGsUMAQrG8aoDkw,Diners
RJquknTxmUKhbziIS9hSnw,Tapas Bars
rKOSmt3oKFUaHHN0Y_YOHg,Seafood
rKOSmt3oKFUaHHN0Y_YOHg,Steakhouses
jhzF9VLnT7FZpvwPXSpApw,Barbeque
LvnADJcjlE489gUKxVC3cg,Italian
JyOWfIFwzz1rq_NUdwXMRQ,Sandwiches
vprE2C9JU3nL2g-HV7YF_g,Breakfast & Brunch
JHUcIssf3crggsVxfQ8q8w,Breakfast & Brunch
JHUcIssf3crggsVxfQ8q8w,Fast Food
JHUcIssf3crggsVxfQ8q8w,Salad
fn3O1E8rwu673ifipPXPvQ,Pizza
fn3O1E8rwu673ifipPXPvQ,Breakfast & Brunch
pU8beAibeYjH5-KTsJqVYg,Southern
9sG13lKBJ-dI9knww5_JWA,American (Traditional)
c0POnY4kan-_jvIdyopFpA,Food Stands
JwkYf9wctZI0dSJsjHeVeA,Sandwiches
Titx8v6XuPPBt16FVwV3Og,Sandwiches
JFtE_LnG2D8jYKxiWaVfzg,Sandwiches
-ntkzXz9IpDkH588QRzazQ,Chicken Wings
-ntkzXz9IpDkH588QRzazQ,Pizza
-ntkzXz9IpDkH588QRzazQ,Italian
0p3MbCriuvH9hgqRK9W-LA,Sandwiches
z3720i_Kzk5432g5soLfYA,Chinese
wdrMRv81CD_T8OoW8pcaWQ,Burgers
wdrMRv81CD_T8OoW8pcaWQ,Fast Food
1H0L1uJtQdgwCxFEC7q6Tw,Breakfast & Brunch
bxF5KhZbBhVk3usx58FgVg,Burgers
bxF5KhZbBhVk3usx58FgVg,American (New)
bxF5KhZbBhVk3usx58FgVg,Pizza
S5hhvcIx8UKUqpZrnd81pA,Pizza
e8EODhFjwcYUzt_qFKJWzw,Sandwiches
EZwI5OaiqJq2w2_z6qP0rQ,Sandwiches
EZwI5OaiqJq2w2_z6qP0rQ,Pizza
EZwI5OaiqJq2w2_z6qP0rQ,Chicken Wings
