business_id,latitude,longitude
VK9AdK8hjxIWU3C2W9_k0w,33.5973156,-111.9815688
rEC1QrZVEYH8LpowJ_DNZA,33.6109922273,-111.99636937
K8GqMhhVvz8pqq9F7sE-Sg,33.640094,-112.025911
d9JDpGG6Rowq7L4FWBI86A,33.6411796,-111.9948666
r7Ge8_c5Y2TXthb4CSjzaA,33.6003783,-111.9786507
hx9dmPZZHvLQgEhlAZ-Seg,33.6373518,-112.0307766
qdI9KaRhOzaJRK0dvGUSaw,33.600271,-111.985242
VQtMFcgkRz7MCIo9sPDaeg,33.5984411,-111.9815927
dvjYiddhJ2HrosdSBAqngg,33.6108408,-111.9791027
4T-oySmxM_-ojR_nTqF7pA,33.5974201,-112.0123844
QSCeI8HdUluG-YmbDWo-fw,33.597327,-112.014251
LGLOtR2e-v74MpB51k8hxQ,33.6268737,-112.0297844
cM_Pgssgemse4PefTNnvrw,33.6272318,-112.0121147
lAGDe38li38fyf971CslFg,33.6122924,-112.0123285
ajf3Myr1PKX9RaLS_Ukc8A,33.6412074,-112.0305029
u5o4H8h0sIVhqa8Lcusi5g,33.6102008,-112.0149317
VDUwU8bHmeGgtJpe-rz3bQ,33.6410451,-112.0192408
2RxIERKZi5gjLW76MkFotQ,33.6273462,-111.995345
UtmsxhLHB4lYSN_NxKW3XA,33.6542255,-112.0293936
KRqtYdnDpwqYfWkFhZYjow,33.6399,-111.9781637
DfLML2IlhUqztTBURxOAxg,33.6031987895,-111.978970122
Xhrg9t7GGokrQecxXSOvUg,33.5981368583,-111.983612517
WxpCYziMlEy8mrEa_VcB1w,33.6049273,-111.9777821
avvNnkpGpGIS-2CClsduXA,33.4244496,-111.9802141
7pj0w2wN4LWhvTCPz78h1Q,33.4244496,-111.9802141
SeqfJOg6jZGx2W1bs142cg,33.553457,-112.098337
Bjl0Y7U3pIGtx23fQduA4w,33.450595,-112.029835
4mPaDuo9urNu43xJ3KefMg,33.446572,-111.977677
6GNi9_zkTIHXosttQbKr_A,33.4219874,-112.0309596
d52zg-S0o940WUCK-nNiKw,33.4315556,-112.0560841
RKOS92ptLgEU3BUNMtDHrw,33.4485562,-112.05742
ayTBDjx-S7TH4maWKBiAFw,33.4367928,-112.0569366
19hZVXTJ8nGUMBsuIfgm5g,33.4364731,-112.0583729
1nq6zzJuVgwaHtXau97_Iw,33.4500573,-112.0479422
CkfZW-6dkN7ooT-A4axZIw,33.4364599,-112.0481661
39oUcXr-06fcfT_MZ94z-Q,33.446945762,-111.977989684
r9suhOcuPWLeGeEeHhJZPA,33.446546,-112.0260772
YxMnfznT3eYya0YV37tE8w,33.4485057,-112.0126321
7U8TYNW4Mvx6m3zexsO0sg,33.4461951337,-111.974934614
VuPhv9CNIHLOzS2JeDwLOA,33.445002,-112.030738
3QtWG5sN3HJNBVKn_wHQEw,33.4352284,-111.9978273
1-t2rcSaH4JGi1jejiHfCA,33.4484569,-112.0132755
W9KQvVwD7AxDjh7eGQsDnQ,33.4382789,-112.0178286
A-8Q15fZHKGn3dLjazNwHw,33.4352284,-111.9978273
mVIHgIkaLHMCdGUE2XCxvw,33.447507,-112.028839
sh1-BzB29lIOA2qQ_PxN-A,33.4155984,-112.0080231
OcKBQXkd6H_-VvTOX_dOxg,33.4224623,-111.9963825
wWIK4pP8eTVRiTQIUQ6O9Q,33.3925009,-112.0693586
=-d1I0dwtCg1IIjnI3DZ38Q,33.4087855,-112.0474439
kktQXaj7zI_PGkH6SR2YPg,33.3936908,-112.0732157
41SzC2WJ-RVUpVZ2NJfE-w,33.407507,-112.0138782
McDRY65dB9a2hyk_bzcnkQ,33.3990049,-112.0724706
-b_VjHZmA7-8LVWp6z36VA,33.4069304,-112.0236613
d2AeNB4xw67E1Bzpo1Pm7Q,33.454073,-112.082889
NXPuaH5R8rMfYqnnP5s1WA,33.4108083,-112.0736201
Bv3g-9R5wUevZPP0jzihqg,33.39868,-112.0736674
H61Oufiiwyt_ElSrw-WGyA,33.406983,-112.0730413
Jw1ucgEz9SlUKK7_7sqOdw,33.4068188,-112.0443048
x-YyGmE9tIXAUdg_4Py5KA,33.3986064,-112.0725275
O7QQ_ThdvSWx0lR3CTRLOA,33.3988088,-112.0643413
_nypuc5Ke462rFWKoZ_bDw,33.4091458,-112.0737396
Ho1cBoj4aB7U0zJ4cAWHbA,33.3975407,-112.0728932
Na3_Q4palzFkeMrfEFU_Iw,33.4078846,-112.0474349
NnoEbaGnQa44CZE_A5tBTQ,33.403705,-112.008613
YOrKbBFKRFqUjMwNJke2WQ,33.398211,-112.072944
ZaS6zYn_Pb3QrGRZJfNyzA,33.4076914431,-111.978611678
uyuiIvQ3aWZxc1-2i_dQtQ,33.4076905,-111.9793258
FBuNLiL2KILEQ9e8SbNWPw,33.4069946,-111.98087
ZRqpSeZEw6sy8r01TdCudQ,33.4086449,-112.0019208
awsp9XXB-ag3FNpTD5EKmw,33.4076437,-111.9948908
67gi179fNUkU5sApNTcrMg,33.412592,-111.996111
2Yn5IgbAOtc7_bT0g47bQA,33.406735,-111.97758
GTVneiUeIyRL8Wa_WmEQ0g,33.4057660452,-111.978737037
0Apb1P7RzbQEkeJDuywlPQ,33.4089039,-111.9783494
bbiV-lPmRaK_gjzE77x_jA,33.417869,-111.9959441
06YP_JnJzns84fOyQ0HA0Q,33.3834256,-112.07285
JNTpW2zBftGllVr7iieazQ,33.3791179,-112.0653467
_zksiS8qbYcn9GMi6kqhoA,33.3843342,-112.0728651
gw-V13MyfzFaCTbALfnn2Q,33.3790989,-112.0705987
UHCyY_IxIXmM5CFO4zF4JA,33.391409,-112.049206
NTgVdfRLbU0aKJH_9h3VCw,33.3878505,-112.0735848
QEytIMqL_i4VETkP_kqePQ,33.3784149,-112.069534
hBodj_f6adUAnEVUb_he_A,33.386429,-112.072962
eVZG9sXJSz9zZpX7H2WHiw,33.3773506,-112.0663308
14NSxaXBNspIVnsrMYJZVw,33.3811449,-112.0737297
qrapwnls-3IMg-iaXhkQKw,33.3815553,-112.0736476
MLcXtnpzygZvQ9BtseLLlw,33.3906771,-112.0129108
_Nx8hwTmjR_x62Byjav0Ew,33.39147,-112.0733997
gg26wjL2eTRIvmdyb7RXAQ,33.378712,-112.064795
2C-LUkc5Y6fhUpJyTNadFg,33.389154,-112.064148
R7YlKfLpoFDAJQB9hBcQJA,33.3923824,-111.9802861
mcgtZvjjCXLY-Dt7V_XZ6g,33.3924049,-111.978725
lbECi2rbJPZWzHdmrC9xAA,33.3480616,-111.9820214
s_rPbgLOpWDgulVn9wd7GQ,33.3485028,-111.9837827
SgGINtDKQgoXoAnQgrDKDg,33.3217349,-111.975816
SQ7MWe4iDbvhuVcBpCar9A,33.3211875,-111.9795022
-0HGqwlfw3I8nkJyMHxAsQ,33.331156,-111.981475
o4FZTKyvNx4bxG1PprFY5w,33.320354,-111.9767043
mMFW9cZU1gQYv1uWREzg_w,33.3211875,-111.9795022
0vzZ_Bcb02rJljeMU9XkBw,33.347684,-111.976156
08In-bFs8JOmSTDlQ0BfFw,33.3295481,-111.9786084
lq2iZK7epi23byzcejjqTg,33.320411,-111.9754
s_cKw6m0Fw9jZbobRH0YSg,33.3182085,-111.9756219
8H1DwdAAgSBtwDeb2R-hmA,33.3310474,-111.9795988
fRtuc2k17r6aZMJWEMcXFQ,33.3309485,-111.9802259
aACW1qAdOfgcU8yX61dOFw,33.3318825,-111.9804353
507GX11jtCsVYlzaur05_w,33.333182,-111.983142
dD2xiLM1_5Vg0pMvMIPZww,33.3206301,-111.9915878
FOfhEC6rN23RQaUlsR2byw,33.316214,-112.004239
SgTjnyElc26gPUghVuCuSQ,33.3192686115,-111.982239
NX5YHSIyesufcsI7Rg5NLg,33.3194684,-111.9777184
l4ymgiD1WnsSrwxWWk7a3Q,33.3189813,-111.9800565
fsxBliRs4rwxRXkZUVy62A,33.3193099,-111.9757559
_RkvdDlzEFSRnGMrTRkVYA,33.3192716,-111.9746411
NDHhzgMrTzr_38md_R5WKw,33.3194479165,-111.983342171
rDvz5jX65gpfONFu7er9Tw,33.3480616,-111.9820214
nBrD6TxddhHx4FhMk32JvQ,33.348020848,-111.980879001
50dKrWfqdotEddX-mCzypA,33.331595,-111.979655
5N9bWl5zWuDX-Q1YpTf2LQ,33.3488823,-111.9764736
Lk-FP6yxYRTcU52SaTx2EA,33.3480616,-111.9820214
S3FhtwXuiGMlGdBNtmiiSQ,33.3323593,-111.979044
NhdIZvpM11d720SskLvRpA,33.320391,-111.977841
RYZ08XAToBaN-bS5HHVEhQ,33.331242,-111.9826372
fsQFHGMbqWf7MT6KYMuJxQ,33.3202315,-111.982864
gaX1rGPdv9eyPra0cYsYZA,33.3374985,-111.9942419
nBfusVbqwul0BU0Rcrlelw,33.3172434,-111.9765164
GBN0-wo_cHLnC_pwoOTIFQ,33.317289,-111.9777108
N7oUi6aM01UlvrsIcTSqmg,33.317289,-111.9777108
wZwZcte4lcbu51NOzCjWbQ,33.3711363,-111.9740268
uDicKGHnyZlFvCSoHrvV6w,33.305751,-112.053131
nzIJdh8jCuv-uXbQSUmGvw,33.305374,-112.0538053
BgkM4eq-n2y_E0IujSpQwQ,33.3067372,-112.0537905
WJC8HctIbxatLbcuez1UOQ,33.304331,-112.054775
dWa3oZ_uXFaCMtPOT44R4g,33.3058077,-112.0561283
djaLlLr3jlPApAqL4exhxQ,33.3042563,-112.0546086
6i1XD3mWfxUxkOf7pO1WXA,33.3057767,-111.9798844
0kZ4aYmqf5fzTt9Yvz8Kvw,33.3057984,-111.9791357
K4DHwck_2ds1wURnmZdFiA,33.3048956,-111.9924129
ZLiNw_Q36b-u1VFSeEEfsA,33.3057731,-111.9906605
pk0vem-ismpPnVeTIG0Q5g,33.3049038,-111.9829809
72pUqCkncwVVn65cIiX8aA,33.3054,-112
d_8bMNQd0mesbEUeq1U2kQ,33.304667,-111.9945819
QHyqYUZ0WdxHYPAenIuLjw,33.3056603,-111.9922414
STv-ED3M2xmRFMSvQbWGaw,33.3042644,-111.9776786
M0a0UNYie0vmrDxY5r2yjA,33.305797,-111.977641
EWnSPExh_T5zTv6oMJOC5g,33.305945,-111.99117
EX5QAAciXEwOQ1xnFlVLAA,33.304636,-111.997281
umyo8MPjiZiDXHtvyaOi6g,33.3048956,-111.9924129
=-Ogv7rpcgUHkFaSy3vD8Sw,33.303967,-111.97839
UNFcMOWOsr9ilM6lqXIC6w,33.30582,-111.977144
hgb1RihLYRSpFBjBhn8rZw,33.303967,-111.97839
dGcVT0WGenhh8Np76ta6AA,33.3060455,-111.9748409
wzKMb1WAJbBVO819P4nDUg,33.676431,-111.9761895
Fd0mINs0v_cma-ORPDBQSQ,33.6770727,-111.9740351
UpYva_zhJ6pRGfdTruIYIg,33.6766209803,-111.974663606
AjE4uM-VaGP3QPCjSjIEaw,33.6770727,-111.9740351
AX56yxldIb7TPBHMaPqOmg,33.6752372,-111.9756194
4DDbIvNtzfhLRwz-EOLFDA,33.6752372,-111.9756194
JJGkhOmfOFamPbCAaRKPPw,33.6769641639,-111.972437439
e0vubCKi8KD8zC2C6FdbuQ,33.6752372,-111.9756194
d7V3ykQHqChv0KtXEanKLw,33.6931139271,-111.997843323
OmxAvtMyIvCVm16NFIOOUA,33.679015,-111.974484
UexMw8s7B1J-RtFOQtCCsQ,33.6752372,-111.9756194
byFWmwlVSmUj-AmM6NZYvw,33.6791916377,-111.97674064
IYWTOj970XqG2z9Xft_8SA,33.6948278201,-112.002306519
iAYzRvyBrSkJDu_XZ-E1zQ,33.5388426,-112.1326376
uPGcW0cFGc15YiRCz_8taA,33.6556294,-112.015465
g4y3_YqR4jmfCP9K0TzxrQ,33.6554950559,-112.015507221
JLHBdowaViDIvRKQD6iITQ,33.6546491,-112.0290738
corPOxxIBRJ7DSpryYvorw,33.68456792,-111.9661331
_HAYDjkPJVabBXyvx-u9YQ,33.6569065,-111.9298903
QzXFdjIbFRGhzL83goPPLA,33.6577429,-111.929248
L_MtTn4IUBTmQtqqM2iFqA,33.6586636,-111.9326014
1sdIDMz5ntCHrClzCgjgJA,33.7997747,-112.1262084
y2wWQI1gx8Zu5pP_WZSR-A,33.7989507,-112.1278631
ygt9aCJ3X8m3M4H8vU7cSw,33.8195401,-112.1429486
kvrgvuxO6A6i9fXYaUKqcg,33.8739163838,-112.148845196
lOJ4sMs1EIZzqBV7duiO6A,33.8446077701,-112.134572004
d-rZazFFYvnjRZUhLTEUZg,33.8656325,-112.1385696
ptU2Fh1WmnaMBOjBxJZRwA,33.6125018,-111.9791228
oinZM9-d2n5NvGuxvatDWA,33.6552463,-112.1326498
7XfT2w9Eb2Xbu-iP4xulPQ,33.639741,-112.152326
rqKvfrvfsM_TQMv4IP1YVw,33.6530347,-112.1682485
QIFitAI_oB1zye5mGo5DjQ,33.5388564,-112.0982354
wCi6nBXnXf5PAHqJZP9dqA,33.71104,-112.2000341
4meJyPOhuAKzywUJTmu2hw,33.4835840514,-112.075081678
BNOFxq6AAXamgLw_tzbe7Q,33.4493297,-112.0739934
=-gefwOTDqW9HWGDvWBPSMQ,33.4503778,-112.0740091
=-mz0Zr0Dw6ZASg7_ah1R8A,33.4458929,-112.0744377
bbi230ds25DLJ093eaSryQ,33.4660148,-112.077555
vSWEXsXmJw5ozuF4zqE9ng,33.466104,-112.081655
7i8eNw1-tdgVcfAiNib6wg,33.4481291,-112.0778758
xWKtOLuIOVGZprcpGiqpQA,33.4483893,-112.0779308
Em8zrIuxwBXnIZMDMreErQ,33.4493294,-112.0740205
9s4xL0qiZ93BLz5XTNWxXQ,33.4500119,-112.0756189
10VZ8KEshqD5twjcmZ-eaw,33.4411294,-112.0759023
PwtYeGu-19v9bU4nbP9UbA,33.4769999,-112.0648251
s6HXO1fw-yoUghp1oszDDA,33.449188,-112.0772
oXUceqbZEAKclrIXE-erYw,33.4834856537,-112.075545573
K8pM6qQdYu5h6buRE1-_sw,33.4355247,-112.0737901
jWuPCzdyM21_mBMwBhcXag,33.4488287,-112.0772105
gKqsv37BaAT_jxfWgDlmVg,33.6115482,-112.165117
PdRzCJWP7nPdYoHPdd5SOQ,33.4596909,-112.0743181
xdmT9sejRDEyud8YFbEcjg,33.6386869,-112.1000291
JSX7i-cfoixVtnCx4BNb1g,33.5971444618,-112.036953239
hic_sUwlw1NyAM6eG7x5RA,33.432961,-112.082832
9PSimcw0YDdQP_Hr_CpDeg,33.4783391,-112.0909175
uNzmm8lpdwOggqQ3Vu7vMA,33.4467101,-112.0927746
FF5ztq7j7RWGIhpw1XB1zg,33.4363825,-112.0983414
8pc0HwU85IxFynFFdM7vrQ,33.4467975,-112.0894905
I20sRbcEK8Ib1YFQFMoERg,33.458841,-112.0827686
mXIgCWuu6Thb2mXluEYYig,33.4516155,-112.0905491
CeQA6krEv4wEzutdXiRsIQ,33.448295,-112.0978899
7_y_M5wRaSvNXt-q4xvlEQ,33.450977,-112.097291
srElnEXI8Qq7DpHquTI8HQ,33.451715,-112.091917
N_6bV3c3JagKW7sD3X9ldA,33.4797891,-112.0909944
5Igwt99qrbgFQTR7jFC6WA,33.4801488,-112.0916666
KVq-1WEJNKK2NqFC7nUoRg,33.465999,-112.095509
GePBM2lae-fkAKHcfbXafA,33.4511577,-112.119587
BS9SxqHR7aO0rSmT_emoLw,33.451137,-112.130043
qGuI5WK7-MVnPA6o2DGBAA,33.4797521363,-112.112199515
7S6m2YUMD3RqIdmkd1twcA,33.437221,-112.100323
fG3yJmDXfSU8eW8HY1K3aQ,33.4296817,-112.1003472
w1vmrM6yrBGj_E-VXCRP_g,33.4382097,-112.1003473
mW8B1zfP00peHsOskq5GEw,33.4505443,-112.1171555
OVtSFFNohXIz9vdWDvbnEw,33.4794837,-112.1521682
i4X_iu_29PkhL2zsIRpueQ,33.465398,-112.1174947
0spv_UWTK46V6e7-QcXw4w,33.4510435,-112.1348622
7TbSJdJVo_6Fz43nNvMq6g,33.4651,-112.152
oABEe2gmsT-FiW1kGPVTOw,33.4513379,-112.1165259
ddbDLzrMZxfKLjxtKOhWTA,33.4509931,-112.1234473
Q2dEL_fB-0A0dT8Vb0WhjQ,33.4648863,-112.1523457
g1BQtMfpjrQCVGPWogvjow,33.4643519,-112.1348719
-0QBrNvhrPQCaeo7mTo0zQ,33.4513914,-112.1144192
mpkqgw2QgMQUmhXdPwGGww,33.4514049,-112.1329217
1QjedpN-fgcMUdO9d4B2AA,33.4515816,-112.1297594
RkSU74wqRh0GdMYObcxTxQ,33.4169675,-112.1515608
UwQ5PWlYnHsAIj1DCW4dVw,33.4655499,-112.1139277
2POJy5LcLySLgkAxb4K54w,33.4649028,-112.1514277
FqEsXFhkFKCfMiz_QqUKTA,33.4805,-112.083
mTjHcl-pkNO4iOKY8rVHPw,33.4880502,-112.0836272
VGhMTZyqmGmM4Lrn9i6yuQ,33.4802751,-112.0906922
Xsl-i1otDd3GXJEkkKJCaw,33.5003073,-112.0825192
PzbEhqo8uz2D-3OchHIPzQ,33.487867,-112.0831981
BM0-dgPJMBMmcmO9PVCJfQ,33.5007348,-112.0828144
-1bOb2izeJBZjHC7NWxiPA,33.479996,-112.077144
K3ujPUNW6NNIZv_hRI_yrQ,33.5097809,-112.084802
gA5CuBxF-0CnOpGnryWJdQ,33.4802973,-112.0811235
GGXtuLHpWWhkUpVynhFHWw,33.4944,-112.0832
0vFCASHpp2VBeTuVus4MOg,33.509984,-112.083543
BL4ecdpfysAkmSF8z6gDzA,33.4886863,-112.08241
1vYaGPKQzMebBJXFCGTH2g,33.5098269741,-112.075478616
SBCxhkeiaXdjXECeFn-mtw,33.4951711,-112.0821332
cVejKU_SrdbvzIbQ4oPV0A,33.4874748,-112.0830342
PQ-6WWl4A0VkZzhRCEacVA,33.5026862,-112.0821589
podj1OWSL3oEJsOpGj8SUw,33.4802511,-112.0756556
PXmR1MgOAWB066XH20HjxQ,33.5091899,-112.0887327
9UO40OsPTdXDl_hR2obOzg,33.4875661,-112.0817913
mqQwChPNN4o4DhAzaGntIA,33.4963635,-112.0839541
GqtMJxq5-7Xp1ZXXmahLaA,33.4799244,-112.0778841
A-ZhvQa5A-XSqZB3HH6TVw,33.509028,-112.0927651
XbVqzUHS3c9FhG4lI13c3Q,33.4884017,-112.1003873
2HHf0hiKtZm5nzt3irlaDA,33.5098155,-112.1045313
TizJmnlHPRU9FLWwMDASVw,33.5238241,-112.1102794
Zy2vca7i9QFGRKa4m0C__A,33.5030184,-112.0999178
mgtbxxT0x82Vvj1K5ql62A,33.5099388,-112.1005041
_1lXRQ2Qda8HDpUQUqTYwA,33.5196878,-112.0977894
Y3nETidvklwdqNeGRzdGNw,33.5246482,-112.109671
NaXqRvoW2Zg2wSghf9JqaA,33.5100937,-112.0961354
VlfBIVmtmGYkTq1xbdBIDw,33.5239,-112.097
CNvPqN9pa5aJRn-Npcqgdg,33.5251298,-112.0992717
TOIu2nR0536vGjSP6Ab_Iw,33.48092,-112.112249
JRa9McAeE1W7XyoLNaGI3g,33.4802112,-112.11092
0dIChGWBs9ueUXl0hhkw2w,33.4943622,-112.0910715
0vb_YDCtZo0Yk9zHF7rzSA,33.4947917,-112.0995026
FljU76i8DYJbNlpibaieGw,33.4952412,-112.0992619
ZI38b-iM_kHrOyjI5Pgrzw,33.4950313,-112.1077283
LQGQ1w4pYrf5in6LrU0BlQ,33.4870264,-112.1005589
0LLaVEXjtW0aW0FzU9uRoA,33.4955824,-112.1017111
s5roBvbA79SQaO4FHkJgGw,33.496074,-112.1003113
OPbWf_Dwzqda9sGVHQHtJw,33.523988,-112.096501
psZF-7maJzwhtfesiSrACA,33.5252497,-112.1114687
NT0HMA345rSfJt9lqInMtg,33.524398,-112.0996863
wmuYTDs5kVaPRdFjKGtk_w,33.5098255,-112.1094222
4aHi_FH2eP9c25Smb35AZg,33.5100937,-112.0961354
r4cRbcxqjvx7rDTsw0iAfQ,33.5224329,-112.0962964
Yd4nWyfQWVqn_IjBcYqveg,33.5081735,-112.0947772
eressGqUoS0tapol9bv-CA,33.5232172,-112.1339665
nKrUueeLiIAeMH8nGhdh3A,33.4944917,-112.1283743
jYtU-YTynMjgLRi2pYMwiA,33.5103299,-112.1346598
ho6IK-8e6owpzRLpgqB2yQ,33.524424,-112.116069
p1sX2UVxEjPzd92LtP3c4g,33.4950335,-112.1263039
X3bldSWre7nBLjMXCjE9Dw,33.509208,-112.1175381
p4q6LcHoC-W8XoKfXNoJeQ,33.5096846,-112.118456
1AMncE6Lxdr6J9PeqZi4nA,33.4506964,-112.0000523
HRTg-u2fBf_XzBSUgd6sqQ,33.4958611,-112.1174987
pfTvVee_dAieMqoeomVtTg,33.480085,-112.13332
ai4e0PDmLLrlieV1oeo3XA,33.4809299,-112.1305993
eI7bKGWMMdOFf3Nxo6Q4jw,33.480835,-112.133317
1iJA5fYMDLjCE8PBrt4kMg,33.485845,-112.134374
wAs-stW0HP6OXVXdpawnBQ,33.5081911,-112.134648
hMd49yw32d7I0Kk1ZIOeXg,33.537836,-112.134813
0db71MbrvcJnyk71COCJBg,33.5108725,-112.1341823
xEwujSrjqGK_dWJ28YSQiQ,33.5092158,-112.1338429
8SoWH_iOdZD1OvebCwJUbg,33.524340574,-112.133794855
__CQhr0M-OpKdu0DXgGcaQ,33.4952465,-112.1410799
KSKlspZY6FqTuYZvNbkecQ,33.5091908,-112.1349172
O4E5IXT6zVJ3VpbYHqxRug,33.5243739707,-112.149998081
3ed5LXW0Tqdhxdl8V6NPvw,33.5236136,-112.1501933
u1szzmBt9M5s86s446watA,33.5239046,-112.1493903
gF5zLXzjQ0hqli5Xn3Pccw,33.5097421,-112.1365527
lykHOB7mmtC05NzlhyvbpA,33.5667425,-112.1025362
CAhyiTcoGeAqaP018FX0cQ,33.553848,-112.098188
PVO1QrMnmRXNoyITgt3o4g,33.5551465,-112.1005889
YaB2hKgWUaqAWnCA6YWD7g,33.553485,-112.110289
K28O8R76bJFUt57ScN46Mw,33.5531353,-112.1091775
XIeteOw2pKgLiOP6_VzWzA,33.5811868,-112.1001749
_-TRcD1fi3Eq6U0tEb6Qnw,33.5768931,-112.1161256
lSmzpTl9XT2MdgKA9GcNjg,33.566809,-112.100097
XQM004tccGb-zLz4huUKQg,33.5671067,-112.1027189
KqYY2rwD8ymjU9mVJwiuRQ,33.5682459,-112.100125
NQhPkGeHiljeg7tXPTHJeA,33.577953,-112.116157
_7OvxfAje3XDZuSzguF6iA,33.571608,-112.081336
jNyjPyaGJVoaUuyQzWgILg,33.5667425,-112.1025362
2to5b5taseO9zZ9tnQqhlw,33.553457,-112.098337
ZShuQrMfLOmnUQbLP3dwpw,33.5531369,-112.1093066
tnHvCJ6kYQ1droyl_6Tg4Q,33.553619,-112.109215
qNpNPI-f2Y2eg364-V0deQ,33.551961,-112.100102
Jj7bcQ6NDfKoz4TXwvYfMg,33.566989,-112.116243
snAVeziqOvetlqrHPLJV9A,33.5732358,-112.1001069
TgxDGx7L_JICWbuBUCGVqw,33.5764031,-112.1162617
4780MrclJEFGp8MDf9_U2g,33.5675973,-112.1007214
kJ2aJFIJIK_Hnr8aj043kw,33.5752011,-112.116193
Bui7TEFaPwuZtW5QQg2oFQ,33.5657923,-112.0991561
E_wJCQ9L_0w5tJyrvr0lJQ,33.574046,-112.116641
a4wVLeSHNSHyGGbanNuCUg,33.5553217,-112.0991244
X_F-3w3Z1omxWpItnWDH9g,33.5698075,-112.1135547
uB_d4EZ6Jv1smugIhlIYhw,33.5671868,-112.1151852
PSAK5sUss8yiN7Q_72Zlxw,33.553471,-112.099212
oiLe3lqMFaZtsSpRuIUChw,33.5524748,-112.0990906
lPAHpSIc2MvY06bWxrFRiw,33.5672292,-112.1034416
5X9iW2qF5ecY78v35b5iWQ,33.553663,-112.109708
-0bUDim5OGuv8R0Qqq6J4A,33.5396894,-112.0991833
xWzKjBBAGxq-nbXzTYikyw,33.5710245,-112.0847
5EWVJZd9cSAMwkrwgOFd6Q,33.5716933,-112.083509
0EBR4wDqtkbMC-wghpctEg,33.6407079,-112.0812903
7fJgNpljbi1d7wjdsPcPcw,33.6114106,-112.1129647
rr44srj5pxejML-W1Wx0IA,33.63994,-112.08032
ff_QnODW0vqNWZPSTVQTsQ,33.6532509,-112.0993786
HRjDpeJOL02ZqwrYgtHV_A,33.6400515,-112.0974932
pa_Ft6pLLWo-w_iopBsu0g,33.612328,-112.0992761
HmieoxfEuZT91ojxluadZg,33.6408134,-112.1080154
6dBsmlgIZhpYG4OL6J5mWA,33.6403155,-112.0966147
scr5gHaPC_36GtaCxmJEHA,33.6403418,-112.1106724
0_3hrGrrP-J5eeHRwQfZ6w,33.6107116,-112.1006458
HAMKYsgtJ6fEBUZzTMhZwA,33.6117852,-112.1105198
za5sHh-jpdMtQEmmV8gbnw,33.639727,-112.099224
tEvGNTPLV01OiUt_SKn2Ww,33.640581,-112.0978148
uMO2dbCPPXNlifLqmDcVhQ,33.640453,-112.108785
XBpxFy0h7KE-GtKuCX2JQw,33.6426268,-112.1003364
lHFsO4nIwwgjC_oQYqfAPg,33.6402587,-112.0936145
nY2QBNMEfT3j68j-DHOGyg,33.6406079,-112.1127478
3fNGtIfuHwt0-DD9SSjO6Q,33.6419655,-112.0996988
I7IfnWW1nXljC4ZGqwPe-w,33.6396215,-112.0877863
0MQ3inDAuiq43TN9hw_Rbw,33.6539661,-112.1323768
vJPehU-xd1p_-L0O7IwTjQ,33.654712,-112.1007388
EEC7t11ciQ6XUjkudRbYSg,33.6834022,-112.1162896
lPtTXn7_VOwqypZs07j2nA,33.6675176,-112.1203859
3yMneVFhBePIBtCGdboc7Q,33.65596,-112.098494
9Y5kXneSwv-l-8TODZWQAQ,33.683674,-112.100217
fmpEjlZhFlMHaGmsKJlUTg,33.6756028,-112.1004297
MQjBx1iVmIz6uI9T0DIkKw,33.6666993,-112.1236355
FG7Js2aMD6NtMMRI0C8Arw,33.6666997,-112.1233078
LSoRoX3DDsX8YgqTQpQuTQ,33.6702654,-112.1181065
6Q_WeP3JxYoFciwcjMStWw,33.6666993,-112.1236355
hnOGdF42m6Cwuuh5iuaXbA,33.6676414,-112.1222972
35Om8exyCLHWeijbxDPB1w,33.6550002,-112.0824801
3tk6Syyz5i967Ifuz_4o3w,33.65596,-112.098494
VCCOmfNKYif3GA0YwsnoVg,33.655105,-112.081705
Jt1tVmCN1jwnXc3sSULqTQ,33.6832965,-112.1082641
VNAwZUh2pLSAn9oGpYBC7w,33.68302,-112.0752948
Sodko0hlMg7F5doNJGKcWQ,33.667839,-112.125528
wJGJt3NPaHvE-GMIeN-H5Q,33.6833362,-112.1062985
6S3zqOG3NyYTc8r6LwvM7g,33.65596,-112.098494
jqbrMBRsByyVBm8OoQ9dWA,33.6816724,-112.1140457
IwhkOh4fPsiU7TThIsz6Og,33.6664543152,-112.124526978
i98vDwJCbC4RHvDo0_XQuw,33.6833097779,-112.115031002
flMu0Tz5RsaMzr6K8kg1EA,33.6552463,-112.1326498
O8VZStQqbwvHb8aayyTIWg,33.6714433,-112.1178914
wEsor9I2DcyYoR3brlqIMw,33.6666993,-112.1236355
y6-RZAlmtssiqo0OM7lCUw,33.684219,-112.1083509
H3IBlFr4WTmMupkUcX7cDA,33.683286,-112.101067
8bb8t2Y8y5vlMQ3dYi3Uvg,33.6659056,-112.1177695
I3KRHQvoLB6O_MZ2-UpynQ,33.6559721,-112.13388
GVUtuBmDdvXxXtjrvHHJnQ,33.6867919,-112.1002561
iYr8t8RVPCiWABBO4I6HgA,33.6547141,-112.0976715
NWtC07BxIqQp76kugbvynA,33.6707553,-112.1178555
iAHNZo6GF4C3N-z8u2C_ww,33.6842049,-112.1072844
51iJ7zyvay9N_COWV0is_g,33.5829417,-112.0993303
ubfD6-I73lP00v0fkx-keQ,33.5986481057,-112.12037371
