business_id,cuisine
jWuPCzdyM21_mBMwBhcXag,American (Traditional)
gKqsv37BaAT_jxfWgDlmVg,Mexican
PdRzCJWP7nPdYoHPdd5SOQ,American (New)
xdmT9sejRDEyud8YFbEcjg,American (Traditional)
JSX7i-cfoixVtnCx4BNb1g,Breakfast & Brunch
JSX7i-cfoixVtnCx4BNb1g,American (Traditional)
hic_sUwlw1NyAM6eG7x5RA,Chinese
9PSimcw0YDdQP_Hr_CpDeg,Burgers
uNzmm8lpdwOggqQ3Vu7vMA,Breakfast & Brunch
8pc0HwU85IxFynFFdM7vrQ,Sandwiches
I20sRbcEK8Ib1YFQFMoERg,Mexican
5Igwt99qrbgFQTR7jFC6WA,Greek
5Igwt99qrbgFQTR7jFC6WA,Italian
5Igwt99qrbgFQTR7jFC6WA,Sandwiches
KVq-1WEJNKK2NqFC7nUoRg,Mexican
GePBM2lae-fkAKHcfbXafA,Mexican
qGuI5WK7-MVnPA6o2DGBAA,Breakfast & Brunch
qGuI5WK7-MVnPA6o2DGBAA,American (Traditional)
7S6m2YUMD3RqIdmkd1twcA,Burgers
i4X_iu_29PkhL2zsIRpueQ,Mexican
ddbDLzrMZxfKLjxtKOhWTA,Burgers
ddbDLzrMZxfKLjxtKOhWTA,Fast Food
FqEsXFhkFKCfMiz_QqUKTA,Fast Food
FqEsXFhkFKCfMiz_QqUKTA,Chicken Wings
VGhMTZyqmGmM4Lrn9i6yuQ,Vegetarian
VGhMTZyqmGmM4Lrn9i6yuQ,Persian/Iranian
VGhMTZyqmGmM4Lrn9i6yuQ,Mediterranean
Xsl-i1otDd3GXJEkkKJCaw,Chinese
PzbEhqo8uz2D-3OchHIPzQ,Mexican
BM0-dgPJMBMmcmO9PVCJfQ,Mexican
K3ujPUNW6NNIZv_hRI_yrQ,Burgers
K3ujPUNW6NNIZv_hRI_yrQ,Fast Food
gA5CuBxF-0CnOpGnryWJdQ,Mexican
GGXtuLHpWWhkUpVynhFHWw,Fast Food
GGXtuLHpWWhkUpVynhFHWw,Mexican
GGXtuLHpWWhkUpVynhFHWw,Tex-Mex
0vFCASHpp2VBeTuVus4MOg,Japanese
PQ-6WWl4A0VkZzhRCEacVA,Buffets
PQ-6WWl4A0VkZzhRCEacVA,Chinese
podj1OWSL3oEJsOpGj8SUw,Pizza
podj1OWSL3oEJsOpGj8SUw,Salad
podj1OWSL3oEJsOpGj8SUw,Italian
PXmR1MgOAWB066XH20HjxQ,Thai
GqtMJxq5-7Xp1ZXXmahLaA,Sandwiches
A-ZhvQa5A-XSqZB3HH6TVw,American (Traditional)
A-ZhvQa5A-XSqZB3HH6TVw,Fast Food
NaXqRvoW2Zg2wSghf9JqaA,Chinese
VlfBIVmtmGYkTq1xbdBIDw,Fast Food
VlfBIVmtmGYkTq1xbdBIDw,Chicken Wings
CNvPqN9pa5aJRn-Npcqgdg,Burgers
JRa9McAeE1W7XyoLNaGI3g,Burgers
JRa9McAeE1W7XyoLNaGI3g,Fast Food
0dIChGWBs9ueUXl0hhkw2w,Greek
0dIChGWBs9ueUXl0hhkw2w,Mediterranean
0dIChGWBs9ueUXl0hhkw2w,Sandwiches
0vb_YDCtZo0Yk9zHF7rzSA,Italian
0vb_YDCtZo0Yk9zHF7rzSA,Pizza
0vb_YDCtZo0Yk9zHF7rzSA,Chicken Wings
0LLaVEXjtW0aW0FzU9uRoA,Chinese
4aHi_FH2eP9c25Smb35AZg,Vietnamese
r4cRbcxqjvx7rDTsw0iAfQ,Sandwiches
eressGqUoS0tapol9bv-CA,Sandwiches
eressGqUoS0tapol9bv-CA,Pizza
eressGqUoS0tapol9bv-CA,Chicken Wings
jYtU-YTynMjgLRi2pYMwiA,Fast Food
jYtU-YTynMjgLRi2pYMwiA,Sandwiches
ho6IK-8e6owpzRLpgqB2yQ,Burgers
p1sX2UVxEjPzd92LtP3c4g,Italian
p1sX2UVxEjPzd92LtP3c4g,Pizza
p1sX2UVxEjPzd92LtP3c4g,Salad
p4q6LcHoC-W8XoKfXNoJeQ,Fast Food
HRTg-u2fBf_XzBSUgd6sqQ,Mexican
pfTvVee_dAieMqoeomVtTg,Burgers
eI7bKGWMMdOFf3Nxo6Q4jw,Mexican
1iJA5fYMDLjCE8PBrt4kMg,Cafes
wAs-stW0HP6OXVXdpawnBQ,Vietnamese
0db71MbrvcJnyk71COCJBg,Chinese
gF5zLXzjQ0hqli5Xn3Pccw,Italian
gF5zLXzjQ0hqli5Xn3Pccw,Pizza
gF5zLXzjQ0hqli5Xn3Pccw,Chicken Wings
lykHOB7mmtC05NzlhyvbpA,Sandwiches
lykHOB7mmtC05NzlhyvbpA,Pizza
lykHOB7mmtC05NzlhyvbpA,Chicken Wings
K28O8R76bJFUt57ScN46Mw,Greek
K28O8R76bJFUt57ScN46Mw,Mediterranean
_-TRcD1fi3Eq6U0tEb6Qnw,Steakhouses
NQhPkGeHiljeg7tXPTHJeA,Vegetarian
NQhPkGeHiljeg7tXPTHJeA,Buffets
NQhPkGeHiljeg7tXPTHJeA,Salad
_7OvxfAje3XDZuSzguF6iA,Breakfast & Brunch
jNyjPyaGJVoaUuyQzWgILg,Fast Food
jNyjPyaGJVoaUuyQzWgILg,Sandwiches
2to5b5taseO9zZ9tnQqhlw,Greek
2to5b5taseO9zZ9tnQqhlw,Mediterranean
Jj7bcQ6NDfKoz4TXwvYfMg,Burgers
Jj7bcQ6NDfKoz4TXwvYfMg,American (Traditional)
kJ2aJFIJIK_Hnr8aj043kw,Steakhouses
E_wJCQ9L_0w5tJyrvr0lJQ,Breakfast & Brunch
E_wJCQ9L_0w5tJyrvr0lJQ,Cafes
E_wJCQ9L_0w5tJyrvr0lJQ,American (Traditional)
uB_d4EZ6Jv1smugIhlIYhw,Sandwiches
oiLe3lqMFaZtsSpRuIUChw,Mexican
lPAHpSIc2MvY06bWxrFRiw,Burgers
lPAHpSIc2MvY06bWxrFRiw,Pizza
lPAHpSIc2MvY06bWxrFRiw,Chicken Wings
-0bUDim5OGuv8R0Qqq6J4A,Breakfast & Brunch
5EWVJZd9cSAMwkrwgOFd6Q,Mexican
0EBR4wDqtkbMC-wghpctEg,Japanese
pa_Ft6pLLWo-w_iopBsu0g,Fast Food
pa_Ft6pLLWo-w_iopBsu0g,Chinese
HmieoxfEuZT91ojxluadZg,American (Traditional)
0_3hrGrrP-J5eeHRwQfZ6w,Mexican
za5sHh-jpdMtQEmmV8gbnw,Burgers
za5sHh-jpdMtQEmmV8gbnw,Fast Food
tEvGNTPLV01OiUt_SKn2Ww,Fast Food
uMO2dbCPPXNlifLqmDcVhQ,Burgers
XBpxFy0h7KE-GtKuCX2JQw,American (Traditional)
XBpxFy0h7KE-GtKuCX2JQw,Fast Food
3fNGtIfuHwt0-DD9SSjO6Q,Buffets
3fNGtIfuHwt0-DD9SSjO6Q,Chinese
0MQ3inDAuiq43TN9hw_Rbw,American (Traditional)
0MQ3inDAuiq43TN9hw_Rbw,Fast Food
vJPehU-xd1p_-L0O7IwTjQ,Pizza
EEC7t11ciQ6XUjkudRbYSg,Breakfast & Brunch
6Q_WeP3JxYoFciwcjMStWw,Japanese
35Om8exyCLHWeijbxDPB1w,Burgers
35Om8exyCLHWeijbxDPB1w,Fast Food
Jt1tVmCN1jwnXc3sSULqTQ,Burgers
Jt1tVmCN1jwnXc3sSULqTQ,Fast Food
Sodko0hlMg7F5doNJGKcWQ,Steakhouses
Sodko0hlMg7F5doNJGKcWQ,Seafood
Sodko0hlMg7F5doNJGKcWQ,American (Traditional)
wJGJt3NPaHvE-GMIeN-H5Q,Fast Food
wEsor9I2DcyYoR3brlqIMw,Chinese
H3IBlFr4WTmMupkUcX7cDA,Fast Food
8bb8t2Y8y5vlMQ3dYi3Uvg,Fast Food
I3KRHQvoLB6O_MZ2-UpynQ,Seafood
I3KRHQvoLB6O_MZ2-UpynQ,Chinese
GVUtuBmDdvXxXtjrvHHJnQ,American (Traditional)
iYr8t8RVPCiWABBO4I6HgA,Mexican
iAHNZo6GF4C3N-z8u2C_ww,Fast Food
51iJ7zyvay9N_COWV0is_g,Chinese
ubfD6-I73lP00v0fkx-keQ,Pizza
ubfD6-I73lP00v0fkx-keQ,Italian
vuTdngoxZdbJdbno8IK3Kw,Mexican
HLQ2dpyfLcva120pCSLvfA,Mexican
apEkYsUz31lI3tcJoC4HbA,Mexican
9LWHrYjDQNjFSNH6VbSFrg,Chinese
EFxaUHb6UwOpsvIIdZk-Ng,Buffets
EFxaUHb6UwOpsvIIdZk-Ng,Chinese
fYSOdexjrBTiJRzKhZpBWA,Burgers
fYSOdexjrBTiJRzKhZpBWA,Fast Food
QTXksIu_qTiHBXYju0FjNg,Japanese
1B5vpxnZYXKil_k5d5MpEQ,Fast Food
1B5vpxnZYXKil_k5d5MpEQ,Mexican
1B5vpxnZYXKil_k5d5MpEQ,Tex-Mex
reMYkuDhLk4raAviOFtvOQ,Burgers
reMYkuDhLk4raAviOFtvOQ,American (Traditional)
reMYkuDhLk4raAviOFtvOQ,Hot Dogs
bsDkiuoIA7_ecWTjG6ifwA,Burgers
LeTMz4hrsdHhiS-vNBj82A,Chinese
hZnyMKyQY_EaFQ2Sq73AMg,Latin American
nE-qMmKkYEuT0onFTLDFtg,Buffets
nE-qMmKkYEuT0onFTLDFtg,Chinese
JLAv7wuaVp9VSo2n_kHOlQ,Japanese
b5sP47L2NiBXqbsiOnR7cw,Mexican
TLFPee56Ki7cJKZ8zpl-Pw,Breakfast & Brunch
TLFPee56Ki7cJKZ8zpl-Pw,American (Traditional)
R2M90cHdYRUYVB4VzA_fYg,Burgers
R2M90cHdYRUYVB4VzA_fYg,Fast Food
egewu6VzoA8uNG7IPmzmdA,Pizza
dCUnkEiVCr724xl9JNJACg,Chicken Wings
DRekXCjdmPESqDpwaQ0x2w,Mexican
gBexinoctpKpwhyxAMZ_wA,American (Traditional)
8s392ZpX8dfO5Ol2RdQISQ,Fast Food
8s392ZpX8dfO5Ol2RdQISQ,Mexican
jTS6_YWSXBw7cy9HhAjNZQ,Fast Food
w4NZRieE41M--lCZ5su0uw,Fast Food
D91dby6NHj13Cp7cDIj4TQ,Pizza
E2BMYajnI3USNpABFdBn6Q,Mexican
64S2SGzu2YglvmTkqu3mUQ,Sandwiches
64S2SGzu2YglvmTkqu3mUQ,Pizza
64S2SGzu2YglvmTkqu3mUQ,Chicken Wings
GNZuoHxehd_3Kej7eXj8iQ,Chinese
mVcSgP9JneHL4oz9FQPhnw,Seafood
o70dr8iwKpHpg0_wjkA0Rw,Mexican
1uz7Z7gDFMu0IsXYDmflyg,Pizza
z0xEfgr1-lDqVatrX-rf-A,Chinese
pdsK3YZfXZbzOEVpGNcilg,Breakfast & Brunch
tNdb_01AHU3O1_ISE2Mf1w,Mexican
ot4Of_A9onKHoVt4XU7v5g,American (Traditional)
ot4Of_A9onKHoVt4XU7v5g,Fast Food
AMvEtuSRdXzb4abwFgL8Dw,Fast Food
RIPnl1BAUaY2rSW8cPuQWQ,Chinese
B2UwY6nbXC-N1YParGE5nw,Fast Food
B2UwY6nbXC-N1YParGE5nw,Sandwiches
4jxKmU2No9hGWCZuYPjeLQ,Fast Food
4jxKmU2No9hGWCZuYPjeLQ,Mexican
4jxKmU2No9hGWCZuYPjeLQ,Tex-Mex
ycFghD0OZyf9i4mRkD6o6Q,Steakhouses
mNjLNTOXSckssvYNn-ZFjg,Mexican
ZD8xAsXsj8FRunJOP4fSrQ,Mexican
GoWTsb8sGyJ026a3cbw03Q,Mexican
W8Gjzs5mxSU9aA77l-V9fA,Food Stands
K4VHuqUFwc4eeC8LkMLyTA,Breakfast & Brunch
K4VHuqUFwc4eeC8LkMLyTA,American (Traditional)
nU1xvCBFBVkahDrZSoN2Rw,Breakfast & Brunch
nU1xvCBFBVkahDrZSoN2Rw,American (Traditional)
JRb-IC8MS-2rAsveFAE9CQ,Sandwiches
JRb-IC8MS-2rAsveFAE9CQ,Pizza
JRb-IC8MS-2rAsveFAE9CQ,Chicken Wings
hvReYqE_qdIlf4OEkQxkmw,Fast Food
hvReYqE_qdIlf4OEkQxkmw,Mexican
hvReYqE_qdIlf4OEkQxkmw,Tex-Mex
Vb1tNz0Tlm1q41A4gjY-cg,Chinese
fm4X0SV2Kofj-57ZfHiZ_A,Modern European
DE8UVNCCpOE0vTAbGaMoeQ,Delis
DE8UVNCCpOE0vTAbGaMoeQ,Sandwiches
6xL5fCfx9qxcXCwn7_oE0w,Pizza
3VKJ7cWSH38QKgCrYlG3Mg,Greek
3VKJ7cWSH38QKgCrYlG3Mg,Mediterranean
xBCfrESSbroTjhVcRfG4NA,Breakfast & Brunch
xBCfrESSbroTjhVcRfG4NA,Mexican
xBCfrESSbroTjhVcRfG4NA,Diners
OIBrslaVxFxaaGUsYFUujg,Italian
IfqYtKTV6_smGY8gbuYKkg,Mongolian
eOPxvbzFTBjO5LSV3uYMug,Pizza
YBVQik4ySvAlvxobuFcXDA,Italian
YBVQik4ySvAlvxobuFcXDA,Pizza
YBVQik4ySvAlvxobuFcXDA,Sandwiches
1LSxfyNIUFbQb-Ej0FDGTw,American (Traditional)
1LSxfyNIUFbQb-Ej0FDGTw,Cafes
_oQN89kF_d97-cWW0iO8_g,Latin American
76t0p7bQRbHwPLXmIk2DyA,American (Traditional)
76t0p7bQRbHwPLXmIk2DyA,Burgers
6VaAYF0Pu1O3d-yrQSwk5w,Chinese
rLv5DPLnO67TCHIbbBWYPA,American (Traditional)
B5hhRbxDIADG-bFaQIEWag,Chinese
BLVGxzJMxu8SKM_ZoEonPw,Chinese
KXMfiG_2_LALAaGzxt1YbA,Sandwiches
KXMfiG_2_LALAaGzxt1YbA,Breakfast & Brunch
bEYB3PK1IKQS_kYXaGJXNA,Seafood
YHGpemLe7cbnPSubG-cRRg,Burgers
YHGpemLe7cbnPSubG-cRRg,Fast Food
-KEU36ohRQb19mrbA65Y3Q,Breakfast & Brunch
QGZiJsrHVKFO_B3GLkph8A,Mexican
LJ0ARWpYvsO7T4kCe1Jpcg,Fast Food
zAyk-fwDWf69AaTwNT2Ksg,Pizza
3uGE4jy0FQJ4miKr4PycjA,Pizza
bcxb83VBtvOGmo6D1Xst_w,Gluten-Free
CFaRVxsnN4Zjf28cbORKIA,Mexican
VVeogjZya58oiTxK7qUjAQ,Italian
VVeogjZya58oiTxK7qUjAQ,Pizza
VVeogjZya58oiTxK7qUjAQ,Sandwiches
B8ujMtvvpHyEQ2r_QlAT2w,Mexican
B8ujMtvvpHyEQ2r_QlAT2w,Tex-Mex
a8yzGF79KcfyRye2R6wt3Q,Chinese
soiGohHtWOltGeomkSxzEw,Mexican
nQUsMhT7qY6pPMvTT6xGcQ,Mexican
r-8wS4RTfRJtWM0DvdaCtQ,Pizza
r-8wS4RTfRJtWM0DvdaCtQ,Buffets
OFBJtqWGSx6n6CchtVmoRw,Burgers
OFBJtqWGSx6n6CchtVmoRw,Sushi Bars
Bc5bgPG1MlTc75G0A-_7fg,Delis
Bc5bgPG1MlTc75G0A-_7fg,Fast Food
Bc5bgPG1MlTc75G0A-_7fg,Chinese
dsMvINhoQbIQgSRTBv2B6g,Seafood
dsMvINhoQbIQgSRTBv2B6g,American (New)
dsMvINhoQbIQgSRTBv2B6g,Italian
V1nEpIRmEa1768oj_tuxeQ,Italian
V1nEpIRmEa1768oj_tuxeQ,Pizza
V1nEpIRmEa1768oj_tuxeQ,Sandwiches
EWMwV5V9BxNs_U6nNVMeqw,Mediterranean
EWMwV5V9BxNs_U6nNVMeqw,American (New)
k8JnZBspVOI8kLcQek-Chw,Pizza
k8JnZBspVOI8kLcQek-Chw,Italian
fq3TCuBBaKtRnibcSoRHpQ,American (New)
lVHtVCyFJOqAH0ltn7pLuw,Sushi Bars
3oZcTGb_oDHGwZFiP-7kxQ,American (Traditional)
ntN85eu27C04nwyPa8IHtw,Breakfast & Brunch
A0c5KmspCG9TMOZkjLWaTA,American (Traditional)
enbTOcl7WNgsjsAtmhvDRA,Asian Fusion
enbTOcl7WNgsjsAtmhvDRA,Chinese
w5XcgWwGAN21Ly2HeU48IQ,Italian
w5XcgWwGAN21Ly2HeU48IQ,Pizza
DDnmNTvIIQu2t3WZ2EQx-w,Burgers
yc5AH9H71xJidA_J2mChLA,Irish
MhH1kl9faN3RvIO4ptumTg,Hawaiian
MhH1kl9faN3RvIO4ptumTg,Barbeque
Fn8hc8b3357nDJfFksdcbg,American (New)
QQ-lSbz4ARm1MQA5z8-nAw,Sandwiches
0ieEqGInYunNBaBzg8j_WQ,Pizza
OwHqwmHwswArpv3m3dlw_Q,Breakfast & Brunch
OwHqwmHwswArpv3m3dlw_Q,Burgers
Gu1zPvplulUE94w04odUMA,Burgers
Gu1zPvplulUE94w04odUMA,Sandwiches
cOUS79i4vltKIc_hy4OZBg,Mediterranean
0QTn4pMzKv1mnQifcP9YoQ,Sushi Bars
0QTn4pMzKv1mnQifcP9YoQ,Chinese
VWJqohlU4cXYIpNwYQY-wg,Chinese
tzGPZyGuFT3dCT1Wpn9JQA,Vegetarian
tzGPZyGuFT3dCT1Wpn9JQA,Sandwiches
eOug4Lp-b5-jrtkoLMQq2g,American (New)
kPh2gPvd8moVx6gNf2iHsA,American (Traditional)
kPh2gPvd8moVx6gNf2iHsA,Mexican
0l9e2aBYZfogiSUyxJEL3Q,Mexican
Ydc74ermKp1L4fYOrPvzXw,American (New)
JOZqBKIOB8WEBAWm7v1JFA,Breakfast & Brunch
JOZqBKIOB8WEBAWm7v1JFA,Sandwiches
O-ylVyHn6e6kaoJO-jHj-w,Barbeque
vA8T8QXh78iSXhxShLNgQA,Mexican
aUHHfCiFtGhN5R6KXCsBKw,American (New)
aUHHfCiFtGhN5R6KXCsBKw,French
9BJ5h9X1krpXFjKj0a6wbg,Breakfast & Brunch
9BJ5h9X1krpXFjKj0a6wbg,Mexican
Dz7swOgFook-L89Y_M-aQA,Asian Fusion
Dz7swOgFook-L89Y_M-aQA,Japanese
Dz7swOgFook-L89Y_M-aQA,Chinese
oaakO-X7uOXNxqsxjDSKfg,American (Traditional)
oaakO-X7uOXNxqsxjDSKfg,Burgers
qyNtVViurIcChc35mfYIEw,Thai
JrIhyj-e3n77LeIOeErBJA,Mexican
lxfalv_k7V8X-ESUS34HuA,Greek
lxfalv_k7V8X-ESUS34HuA,Mediterranean
7cP7WFmWiTVh-raIL3N_Vw,American (New)
HQFscafV3wi5z4yOKdUGRg,Breakfast & Brunch
HQFscafV3wi5z4yOKdUGRg,American (Traditional)
b1aTHVkqCa4kZITbu9khtA,Italian
lzS66BeoLL0GRn1KrlmmFg,Greek
lzS66BeoLL0GRn1KrlmmFg,Mediterranean
lzS66BeoLL0GRn1KrlmmFg,Middle Eastern
RDX_MLThtKVPb22TvJh9rQ,American (New)
e3izESeW0BUx0s96FdSLag,Italian
omxi9nCCCM9OXVGsQQ1L5w,Sushi Bars
omxi9nCCCM9OXVGsQQ1L5w,Japanese
LbLVO7yqAJGEQ1nK6rEvHA,Chinese
xdv2kvaZodkWvTSV6pSSpA,Mexican
noLH_u4MJzfXYYHqcByjnA,Irish
77tMP3nG9TH0rrhf6G4g6A,American (Traditional)
YWDfUAPwScdW_9GmGskkZg,American (Traditional)
hfl62LX14YqNpG0g0Tj6_Q,Latin American
ptIRdaZlXxuVJTiJDFJCIw,Pizza
XWvht_1ZLdK7EHJ3jo4q0g,American (Traditional)
r3HWH8XeoV9uohlcrwrMSw,Sushi Bars
r3HWH8XeoV9uohlcrwrMSw,Asian Fusion
r3HWH8XeoV9uohlcrwrMSw,Chinese
8cL7aJVKTYmLguzXEAS3Lw,Vegetarian
8cL7aJVKTYmLguzXEAS3Lw,American (New)
4FS5otEktCyI1aDpg_h03g,Seafood
4FS5otEktCyI1aDpg_h03g,Steakhouses
4FS5otEktCyI1aDpg_h03g,American (Traditional)
Ou21lwEBBlUNG3JRAFWFAA,Korean
Ou21lwEBBlUNG3JRAFWFAA,Japanese
xmjv8g356v8Qo55ICjG8rg,American (Traditional)
xmjv8g356v8Qo55ICjG8rg,Sandwiches
QMsUey4Xi1VfHkwbI8YxdQ,Sushi Bars
QMsUey4Xi1VfHkwbI8YxdQ,Japanese
-hzkQ8YIkExQse3vX0HOcg,Soul Food
-hzkQ8YIkExQse3vX0HOcg,Cajun/Creole
-hzkQ8YIkExQse3vX0HOcg,Southern
jc3dC9OFvy8lmHBVDoG3Yg,Sandwiches
T4ox3wUzFjWvyrjaTRoBbA,Sushi Bars
j0cSJ3AX6bKM9MmwQOSy1A,Fast Food
j0cSJ3AX6bKM9MmwQOSy1A,Mexican
j0cSJ3AX6bKM9MmwQOSy1A,Tex-Mex
BFZHdg2TRrgw56CyqkSryA,Mexican
QhZgTuDoGMXyLu2WzrPoyw,American (Traditional)
EzwpoKQrHgDHwpuCUw074Q,Burgers
EzwpoKQrHgDHwpuCUw074Q,Fast Food
dxAlupwjiQH91m4cE9a17g,Chinese
7Zo1DzdwZlGMxPu1AFMSsw,Mexican
4l3eeM1sOACwdJAz4UyIPQ,Chinese
RiSCxwndylgzfMc3whD0sg,Pizza
4NMElef11_YmVzxOpcsALg,Mexican
VLcQ21rZqTUbrzzE8-XgHg,Fast Food
rkzTvFSQoylgVc2oYohuDg,Mexican
zUbPimyX-dT1SOyvdSYTTQ,Burgers
zUbPimyX-dT1SOyvdSYTTQ,Fast Food
uTW9SVXqxgjbnCTlEf9ONw,Mexican
2FudHUhV9U54dm0S1ePuCw,Cafes
pzJCv-ixgSL_z-46F74XrA,Fast Food
pzJCv-ixgSL_z-46F74XrA,Mexican
pzJCv-ixgSL_z-46F74XrA,Tex-Mex
kcRrA77bAFoKyhQj_gSbMw,Burgers
kcRrA77bAFoKyhQj_gSbMw,Fast Food
Cqg3rr-JyP9CGxvMLRGmJw,Kosher
0YCV8260mMgN0PxuzAtO3g,Fast Food
0YCV8260mMgN0PxuzAtO3g,Sandwiches
Z8rpy16qv2uzZsNHm7N9cg,Burgers
Z8rpy16qv2uzZsNHm7N9cg,Fast Food
6tJKZaJXmkzHFr2if1xYGA,Hot Dogs
g2PqgHDyjj8X8v-gZA7Yhg,Burgers
g2PqgHDyjj8X8v-gZA7Yhg,Fast Food
eXALA0wNH2LdwpUlGvWsKw,Buffets
eXALA0wNH2LdwpUlGvWsKw,Chinese
Xs__MjMd8MWgJWFqnAN11w,Fast Food
Xs__MjMd8MWgJWFqnAN11w,Sandwiches
htMf9hWX1cHscJOipXmjCA,Burgers
htMf9hWX1cHscJOipXmjCA,Sandwiches
XMVetdmE2IzMcRbvjhVFnQ,American (Traditional)
EQTdq1SJuU6bjC3myEfDWg,Italian
EQTdq1SJuU6bjC3myEfDWg,Pizza
I2YFaSM6axnY2Kb89n_S6g,Fast Food
2B0pIRjAt64mFMV-2ZRCfg,American (Traditional)
xHVequQXQGVd1aT27HS6_Q,Burgers
55seKyxRWUmHC1s52xk45g,American (Traditional)
gFGldPLVQdqbHQodU5TeUw,Fast Food
gFGldPLVQdqbHQodU5TeUw,Asian Fusion
gFGldPLVQdqbHQodU5TeUw,Chinese
FmvqqBAU_IuMk5iGp4Y0JQ,Chinese
KPffNxenVXEbKeSeC-zmfQ,Burgers
KPffNxenVXEbKeSeC-zmfQ,Fast Food
IpI-5jb7m5UGaDB4c5lH9g,Burgers
IpI-5jb7m5UGaDB4c5lH9g,Fast Food
EOCQ5E0lakUyBvUH0L9--g,Caribbean
EOCQ5E0lakUyBvUH0L9--g,Hawaiian
38G8LPiqECn_P6LQfUnfZA,Pizza
X84kGyCyBbPDhIb_l-N3xw,Mexican
84FqEj70SuGW22I2l6SxdQ,Pizza
2B_d3DU5kKfIjzdnAbiV8w,Mexican
GQck1WKEOYjgQReVLeCTHQ,Pizza
YrUSzn3mh5croAXg9zKMGA,Pizza
YrUSzn3mh5croAXg9zKMGA,Buffets
0NlTmTzKYXbE6Hx2iGEb5A,Mexican
ZGbmoOglp4OaQ_YWuNJZJA,Fast Food
ZGbmoOglp4OaQ_YWuNJZJA,Sandwiches
b3UDdzVGS7iGeP378k9QTw,Pizza
KYbkCDAxScIuknxsp67oUw,Mexican
_EdSQOkATuCtZ5y5A2m0rw,American (New)
jAmTqXshpOUy37xd6FG2SQ,Sandwiches
jAmTqXshpOUy37xd6FG2SQ,Pizza
jAmTqXshpOUy37xd6FG2SQ,Chicken Wings
_oylByc6iTONI5lokMfYHQ,Mexican
ChmqODwuYP1ewjmWXtxtsg,Chinese
3R6u2tUGBJq_8xIGsy-fcg,Fast Food
3R6u2tUGBJq_8xIGsy-fcg,Sandwiches
zht8__JJoxkozBhf_vuKYg,Fast Food
fKXwK5K5iCAMPHgqVPDhiQ,Pizza
z3zcsnK26QhC7TqDX73zvA,American (Traditional)
z3zcsnK26QhC7TqDX73zvA,Steakhouses
ar90fbRbQtiyZLtwjwwXUg,Seafood
ar90fbRbQtiyZLtwjwwXUg,Steakhouses
2bFBzziB3_yTGYcUerd9nw,Italian
2bFBzziB3_yTGYcUerd9nw,Pizza
2bFBzziB3_yTGYcUerd9nw,Chicken Wings
CLKQTILUAauaLysEiWMtfQ,Italian
CLKQTILUAauaLysEiWMtfQ,Pizza
CLKQTILUAauaLysEiWMtfQ,Chicken Wings
qkQSsY2c2dYrY4Y7kI9lig,Burgers
qkQSsY2c2dYrY4Y7kI9lig,Fast Food
Z7ZxtGvUKiKThSfnaTj-pw,Mexican
vYvT8J9uEh4Fqt7f9ILKlA,American (Traditional)
QAqD40DAbYXBcw1oX3AJyw,American (Traditional)
PCThdYd_AbJed9hGDzpyUQ,Mexican
OS-lEge1e3B_uKyA0mhhpg,Burgers
OS-lEge1e3B_uKyA0mhhpg,Fast Food
Shl6PtJERnowSJSC4IHbYQ,Gluten-Free
Shl6PtJERnowSJSC4IHbYQ,Pizza
Shl6PtJERnowSJSC4IHbYQ,Vegan
dA8ChVhKJ9tdF2GCNCeeww,Burgers
8NoAiZz7Cv0NO57pbpT05w,Pizza
b7GM0x9zZU5gq1aXErUf7Q,Cafes
2VWIaLtfqH7eXWsP4A_YXQ,Italian
2VWIaLtfqH7eXWsP4A_YXQ,Pizza
2VWIaLtfqH7eXWsP4A_YXQ,Chicken Wings
oyzxIqrtzu-8sWlPhJVsLw,Mexican
jZ9J99onAgRfwa5XeaQGSg,Breakfast & Brunch
jZ9J99onAgRfwa5XeaQGSg,American (Traditional)
lmVcr5vBW8DJ7NT7xezynA,Mexican
beZVUfO1d2fS0wG8Alrvhg,Sandwiches
Co-sJv4GNxILkF79ZMLq-Q,Vietnamese
Co-sJv4GNxILkF79ZMLq-Q,Asian Fusion
Co-sJv4GNxILkF79ZMLq-Q,Chinese
JzKG_Upd49TVOneDmesELw,American (Traditional)
aBIehjKe7ggNktbC0t-S5A,Pizza
uKSX1n1RoAzGq4bV8GPHVg,American (New)
q5fVx1YjEe38Ni-QoiNAqg,Burgers
q5fVx1YjEe38Ni-QoiNAqg,Fast Food
CHCm6hbR4KSstbifFdCOpw,Mexican
bLbZRs9Kcy1aXsdRWYJIgg,Italian
bLbZRs9Kcy1aXsdRWYJIgg,Pizza
bLbZRs9Kcy1aXsdRWYJIgg,Chicken Wings
WoVSXiMUMEmJntOCgk39Eg,Burgers
vYEUEID47mgenrTBsvL9Xw,Mexican
nCae9E6KbdjjVwmhmZ64hg,Fast Food
ogMsiOU3QA2671pFUvexUA,Sushi Bars
TsSYd4Sv3RxMIDhD-gF5dw,Pizza
9BJYR2o_PSniFnHTxpY1cw,Mexican
VXivZOUYeKBFFab9JVHOSA,American (New)
5AQdjtfMzJYJe8A8rZU8Vw,Mexican
hCrgxGV0uilNV_tMHD-1fQ,Italian
hCrgxGV0uilNV_tMHD-1fQ,Pizza
hCrgxGV0uilNV_tMHD-1fQ,Chicken Wings
gisqm25gjoAxutucBYnRKQ,Burgers
